payment_id,loan_id,payment_amount,payment_date
PMT0000490,L000120,"12,174",2024-09-06
PMT0002364,L000593,5383.93,2024-10-24
PMT0001471,L000365,4138.66,2025-01-18
PMT0003679,L000914,4212.28,2024-07-24
PMT0000265,L000063,7606.86,2024-01-29
PMT0001920,L000477,5275.49,2022-12-25
PMT0004276,L001065,1170.95,2025-12-28
PMT0000561,L000135,33270.57,2023-04-22
PMT0003090,L000777,20075.63,2024-02-18
PMT0001067,L000266,3916.48,2024-11-01
PMT0002384,L000597,1050.67,2023-11-22
PMT0001573,L000390,9755.7,2024-08-11
PMT0001017,L000254,8505.19,2024-12-05
PMT0001036,L000259,13039.13,2025-02-25
PMT0004676,L001170,22524.41,2024-07-19
PMT0001929,L000479,"$16,495.20",2023-10-18
PMT0000017,L000004,3986.53,2024-12-19
PMT0000818,L000207,1778.09,2023-04-01
PMT0001900,L000472,22209.76,2026-03-09
PMT0004717,L001182,5587.33,2025-04-13
PMT0000248,L000060,8244.88,2023-06-30
PMT0003159,L000792,83716.2,2022-09-24
PMT0003187,L000798,"22,146",2022-09-19
PMT0004156,L001032,14394.03,2024-02-12
PMT0002916,L000726,7737.78,10-Nov-2024
PMT0003852,L000957,16387.88,2023-02-15
PMT0000215,L000053,7351.01,18-Dec-2024
PMT0002451,L000613,15194.56,2025-05-20
PMT0000191,L000048,"27,266",2024-02-05
PMT0001687,L000422,10912.27,2023-02-22
PMT0002078,L000516,1563.29,10/16/2024
PMT0000615,L000148,29566.1,2024-02-28
PMT0002385,L000597,1194.92,2024-04-22
PMT0002655,L000660,11369.59,2023-11-13
PMT0004353,L001084,82328.25,2024-10-18
PMT0000040,L000008,1800.98,2024-07-03
PMT0002164,L000539,24289.92,2025-08-18
PMT0002918,L000727,3387.74,2023-03-13
PMT0001925,L000477,5794.22,2022-05-23
PMT0002480,L000621,8011.04,2024-07-10
PMT0003004,L000748,2480.01,2025-04-12
PMT0002228,L000557,6529.16,2024-07-24
PMT0001239,L000313,1294.21,2024-03-30
PMT0000502,L000122,5341.96,2023-04-20
PMT0004044,L001007,23951.6,2024-07-28
PMT0002812,L000699,1469.56,2023-03-09
PMT0002816,L000700,4760.72,2024-04-03
PMT0004381,L001091,21403.04,2023-01-23
PMT0003943,L000983,38128.42,2024-05-29
PMT0004579,L001146,3572.46,2025-03-01
PMT0000301,L000073,23328 CAD,2026-01-03
PMT0003854,L000958,8707.27,2024-11-29
PMT0003104,L000779,12837.04,2022-09-23
PMT0004480,L001121,18043.03,2025-01-17
PMT0003601,L000896,"$5,481.87",2025-04-23
PMT0003982,L000992,1041.01,2023-08-15
PMT0003167,L000794,5195.09,2023-07-15
PMT0000963,L000242,3187.91,2023-12-19
PMT0002961,L000737,2812.0,2025-04-17
PMT0004181, L001039 ,4355.88,2024-05-26
PMT0003583,L000891,17299.02,2024-06-23
PMT0001801,L000450,"17,701",05/14/2024
PMT0000872,L000221,9305.4,2024-06-16
PMT0002659,L000661,"$8,556.35",2025-04-10
PMT0002482,L000621,2532.24,2024-04-25
PMT0002312,L000579,2545.74,2024-05-09
PMT0002267, L000568 ,"$5,500.09",2023-08-14
PMT0000820,L000207,"4,513",2022-12-15
PMT0002011,L000501,19229.33,2025-08-08
PMT0000307,L000076,11981.16,2025-01-07
PMT0000142,L000035,303,2025-08-03
PMT0004273,L001064,13648.04,2023-10-07
PMT0003518,L000877,12487.35,2024-11-15
PMT0001156,L000294,55520.88,2023-09-05
PMT0002259, L000565 ,716.32,2025-05-19
PMT0004616,L001154,51737.0,2024-10-28
PMT0003627,L000902,2425.42,2023-06-10
PMT0000117,L000028,2835.88,not available
PMT0000706,L000177,23616.08,2026-02-04
PMT0004470,L001119,13810.92,07/20/2024
PMT0003433,L000857,"$6,431.83",2024-01-19
PMT0004571,L001143,33545.49,2024-11-11
PMT0004828,L001209,4864.54,2023-08-18
PMT0000087,L000023,4700.1,2025-05-22
PMT0003482,L000869,7311.29,02/05/2024
PMT0002623,L000654,3700.1,2023-07-25
PMT0001870,L000466,4263.18,2024-05-09
PMT0004674,L001169,66114.47,2023-06-13
PMT0001268,L000319,15787.46,2024-08-01
PMT0000996,L000250,1802.12,2024-01-31
PMT0004911,L001230,1209.31,2023-11-24
PMT0002646,L000658,33307.88,2023-11-13
PMT0002386,L000597,nan,not available
PMT0000588,L000141,24598.25,2024-02-16
PMT0003951,L000986,10607.1,2025-06-12
PMT0002717,L000674,6604.25,2023-03-29
PMT0000782,L000195,15070.77,2024-02-12
PMT0003565,L000888,4583.75,2023-09-20
PMT0004421,L001103,20478.14,2025-08-05
PMT0000778,L000194,27371.49,2023-01-29
PMT0003030,L000757,22994.77,2023-06-08
PMT0002392,L000598,14676.65,2024-03-31
PMT0003564,L000888,5090.5,2022-11-23
PMT0000781,L000195,17255.12,2025-03-31
PMT0002446,L000611,51374.48,2025-05-16
PMT0000650,L000160,"$17,194.59",2023-03-21
PMT0003006,L000749,39731.54,2023-01-05
PMT0001316,L000328,4838.27,2024-04-16
PMT0003493,L000871,13997.71,2026-04-29
PMT0002393,L000598,14217.16,2023-05-27
PMT0004201,L001045,984.65,2025-02-28
PMT0004928,L001235,5560.92,2025-01-18
PMT0003728,L000928,1606.27,2025-02-21
PMT0004426,L001104,3597.04,2023-04-03
PMT0002823,L000702,568.63,2022-08-06
PMT0000254,L000061,4712.09,2022-06-27
PMT0000431,L000106,"8,055",2023-05-21
PMT0000874,L000221,10291.31,2024-03-16
PMT0000205, L000051 ,8062.26,2024-09-25
PMT0003165,L000793,1029.59,2025-10-02
PMT0000099,L000025,5392.82,2023-12-15
PMT0004844,L001213,2673.6,2025-06-28
PMT0002064,L000514,"$10,479.15",2023-08-08
PMT0002263,L000566,13651.12,2024-05-19
PMT0000397,L000100,1505.3,2023-12-07
PMT0001406,L000349,11612.65,2024-05-11
PMT0003400,L000850,1975.69,2025-07-05
PMT0004379,L001091,18542.98,2023-02-18
PMT0001494,L000371,7629.36,2023-02-04
PMT0000817,L000206,50890.67,2024-03-05
PMT0003122,L000784,25899.44,07/23/2025
PMT0000026,L000006,9141.03,2024-10-14
PMT0001770,L000444,12711.21,2022-09-22
PMT0000943,L000238,1446.43,2024-08-21
PMT0002201, L000550 ,5231.34,2023-04-23
PMT0004359,L001085,unknown,2024-12-18
PMT0002726,L000676,3567.67,2023-04-29
PMT0000565,L000136,3355.0,2022-11-21
PMT0004369,L001088,3305.02,2025-12-01
PMT0004958,L001244,16842.15,2024-01-05
PMT0000643,L000156,11581.33,2023-05-07
PMT0004750,L001193,20609.51,2025-05-04
PMT0000799,L000199,17890.85,2023-04-15
PMT0000113,L000028,1737.12,2023-10-15
PMT0000327,L000080,8538.91,2022-08-17
PMT0004204,L001045,961.44,2025-06-05
PMT0001355,L000337,"$7,030.66",2023-11-10
PMT0000893,L000226,10412.65,2024-02-24
PMT0000212,L000052,unknown,2025-06-11
PMT0000978,L000244,5796 CAD,2023-02-13
PMT0003713,L000923,41247.15,2024-04-27
PMT0003341,L000837,18751.22,2022-08-07
PMT0004589,L001147,3609.67,2023-12-14
PMT0000179,L000045,"7,693",12/30/2023
PMT0000293,L000070,3971.16,2024-04-28
PMT0002310,L000579,4805 CAD,2025-10-28
PMT0002336,L000586,8503.59,2024-03-13
PMT0004207,L001046,3660 CAD,2024-02-04
PMT0000803,L000201,1699.69,2025-03-05
PMT0002625,L000654,"2,245",2024-11-06
PMT0002314,L000580,39744.65,2025-02-25
PMT0002249,L000562,23236 CAD,2022-12-23
PMT0001911, L000475 ,9548.54,2025-03-31
PMT0001871,L000466,8313.79,2023-06-30
PMT0002154,L000537,-2758.79,2024-12-05
PMT0001935,L000480,6079 CAD,01/06/2023
PMT0000632,L000153,10465.1,2024-11-23
PMT0004080,L001014,"3,154",2024-02-08
PMT0002882,L000714,3546.08,2024-09-14
PMT0002697,L000669,2008 CAD,2026-03-21
PMT0001588,L000397,25159.25,2025-05-03
PMT0001773,L000444,"10,805",11/18/2022
PMT0003569,L000888,2536.18,2023-01-20
PMT0004867,L001218,4379.44,2022-12-01
PMT0002564,L000640,11718.72,22-May-2023
PMT0000511,L000124,2641.36,2025-02-21
PMT0002444,L000610,"$2,984.29",2024-11-25
PMT0001995,L000494,17776.73,2024-09-07
PMT0003999,L000996,"4,768",2022-12-16
PMT0004404,L001095,6223.75,2024-06-15
PMT0002377,L000596,10723.14,2025-11-08
PMT0000848,L000215,64123.48,2025-01-07
PMT0003241,L000810,3126.26,2024-06-05
PMT0001483,L000367,"$5,553.38",2023-03-11
PMT0001487,L000368,11658.31,2025-04-21
PMT0000802,L000200,10535.41,2024-11-04
PMT0002902,L000723,54627.6,2024-05-16
PMT0003742,L000931,29230.34,2024-03-26
PMT0003648,L000907,3396.87,2023-07-09
PMT0003141,L000788,-4176.88,
PMT0000602,L000144,1508.0,2024-03-16
PMT0001822,L000455,34595.49,2024-02-04
PMT0001012,L000253,13730.18,2024-06-19
PMT0000668,L000164,11115.07,2026-03-18
PMT0004596,L001149,2292.61,2023-09-10
PMT0001470,L000364,25096.68,2024-08-10
PMT0002567,L000640,7130.02,2024-12-08
PMT0003590,L000893,16052.65,2025-03-23
PMT0004251,L001056,11028.72,2024-10-18
PMT0003377, L000845 ,"$9,127.40",2023-01-12
PMT0000131,L000032,18080.99,2024-05-27
PMT0004116,L001022,6083.48,2025-06-02
PMT0003527,L000878,6584.41,2023-08-31
PMT0003977,L000991,"$10,016.78",2023-06-22
PMT0002922,L000728,2417.76,2024-05-09
PMT0001612,L000403,7732.13,2023-10-01
PMT0003469,L000865,13374.23,2025-02-12
PMT0004820,L001207,18235.69,2023-11-30
PMT0003188,L000798,unknown,2023-01-14
PMT0001326,L000330,5623.41,2024-10-17
PMT0004956,L001244,19239.47,2022-10-24
PMT0001039,L000259,"10,905",2023-07-30
PMT0002058,L000512,961.3,2025-09-29
PMT0004478,L001121,20169.84,03/11/2024
PMT0001264,L000317,-1775.5,2025-03-07
PMT0000388,L000098,4101.11,2025-05-06
PMT0000970,L000243,10833.29,2023-04-20
PMT0001895,L000471,15418.81,2024-09-30
PMT0001981,L000492,4436.31,2024-01-23
PMT0002270,L000569,13955.94,2022-09-22
PMT0003843,L000955,8680.0,2025-02-02
PMT0001071,L000266,3856.55,2024-05-19
PMT0003271,L000816,12497.11,2024-06-20
PMT0003439,L000859,4005.67,2025-10-14
PMT0001979,L000491,2685.44,2023-02-15
PMT0002857,L000709,4426.99,2023-08-14
PMT0001987,L000493,4250.85,2024-02-12
PMT0003445,L000860,12823.3,2026-02-10
PMT0003389,L000848,26698.92,2024-04-05
PMT0001005,L000252,5309.9,2022-10-12
PMT0003537,L000881,2186.89,2023-05-09
PMT0003278,L000818,6694.96,2024-08-23
PMT0000612,L000146,22220.56,2025-11-20
PMT0000123,L000030,5391.69,2025-08-03
PMT0000535,L000129,6538.16,2025-01-17
PMT0000206,L000051,12489.62,2025-02-13
PMT0001435,L000356,7468 CAD,2024-03-07
PMT0003078,L000774,25980.02,2024-11-12
PMT0003809,L000946,7245.68,2023-11-09
PMT0004398,L001094,7378.75,2025-11-01
PMT0003119,L000783,27601.72,2024-11-28
PMT0001380,L000342,9131.07,2022-09-16
PMT0003710,L000922,19130.98,2024-08-23
PMT0004972,L001247,6142.08,2022-11-22
PMT0001905, L000474 ,2709.25,2025-04-30
PMT0001137,L000289,10257.53,2023-07-06
PMT0001330,L000332,11933.13,2023-08-02
PMT0004311,L001073,5884.27,2023-05-31
PMT0003640,L000905,18146.8,12/06/2024
PMT0003363,L000843,11751.72,2024-12-03
PMT0000146,L000036,15157.49,2023-11-21
PMT0003652,L000908,8813.32,2024-02-14
PMT0003413,L000852,5751.28,2025-05-13
PMT0002028,L000506,10175.79,2022-09-06
PMT0001584,L000396,4606.64,2023-07-13
PMT0000558,L000134,26435.37,
PMT0004445,L001110,21567.37,2023-11-30
PMT0003685,L000915,7866.35,2024-06-09
PMT0001177,L000298,1167.44,2023-08-28
PMT0001710, L000427 ,7733.69,2025-04-18
PMT0000576,L000139,962.96,2024-10-27
PMT0000743,L000188,4047.67,2024-05-21
PMT0003580,L000890,1755.73,2023-12-26
PMT0004910,L001230,1468.39,2022-11-11
PMT0001373,L000340,44544.83,2023-08-25
PMT0003524,L000878,"6,458",2024-03-19
PMT0000400,L000100,2018.44,2024-02-17
PMT0000023,L000005,11274.57,2025-12-11
PMT0002347,L000589,4305.21,2023-08-06
PMT0002129,L000529,72969.74,2023-05-29
PMT0004389,L001093,2099.91,2023-10-02
PMT0002998,L000746,8083.76,2024-06-30
PMT0000486,L000119,24446 CAD,2024-08-31
PMT0003194,L000799,1264.56,2023-09-25
PMT0001748, L000438 ,3405.76,2025-01-28
PMT0001129,L000287,10698.92,2023-10-29
PMT0001359,L000338,15375.19,2025-07-13
PMT0004918,L001231,5319.78,2023-03-23
PMT0002908, L000725 ,2725.79,2023-04-26
PMT0004425,L001104,3389.26,2024-03-07
PMT0002124,L000528,2054.85,2025-07-08
PMT0004134,L001027,7520.63,2022-12-23
PMT0002464,L000616,1984.73,2023-08-22
PMT0000114,L000028,2894.13,2022-10-30
PMT0001108,L000280,9096.59,2022-05-07
PMT0001371,L000340,47982.24,2023-01-09
PMT0001569,L000389,6510.31,2024-06-02
PMT0003901,L000969,4047.44,2022-12-26
PMT0000600, L000144 ,,2022-12-28
PMT0002186,L000547,3245.74,2023-10-20
PMT0004858,L001216,"$48,545.95",2025-03-26
PMT0003954,L000986,7781.08,2024-02-08
PMT0004163,L001034,15670.68,2024-08-15
PMT0002568,L000640,3136.69,2024-02-08
PMT0002747,L000680,11929.06,2025-03-18
PMT0004436,L001106,9133.51,2025-05-01
PMT0004037,L001005,4699.28,2024-06-18
PMT0000325,L000080,7676.49,2023-05-14
PMT0001413,L000350,1415.39,2024-05-07
PMT0004494,L001124,6777.78,2023-12-02
PMT0004586,L001147,"$3,222.89",2024-05-02
PMT0002783,L000694,1613.32,2026-01-01
PMT0002841,L000705,2970.04,2025-03-06
PMT0004663,L001165,1548.49,2024-09-17
PMT0004509,L001129,3392 CAD,2024-09-03
PMT0002031,L000507,2802.19,2024-09-25
PMT0003312,L000827,9438.99,2024-09-19
PMT0002340,L000587,27684.25,2024-09-27
PMT0003477, L000867 ,-13770.82,2024-01-21
PMT0000139,L000035,191.02,2024-05-11
PMT0003552,L000884,3641.16,2024-08-12
PMT0004149,L001031,10573.89,14-Mar-2023
PMT0002809,L000698,19694.42,05-Apr-2025
PMT0004593,L001148,23141.46,2024-11-10
PMT0003256,L000813,7236.93,2024-03-16
PMT0001922, L000477 ,6169.86,2023-08-25
PMT0003570,L000889,8091.2,2026-02-13
PMT0001761,L000441,2869.7,2025-08-03
PMT0000320,L000079,4127.02,2022-11-24
PMT0001210,L000306,14628.77,2024-08-24
PMT0004965,L001245,17677.97,2025-11-06
PMT0000819,L000207,1733.41,2023-05-19
PMT0003567,L000888,2010.47,2024-02-18
PMT0003484, L000869 ,9927.36,2022-09-08
PMT0003008,L000750,2765.2,2023-03-02
PMT0001712,L000427,4176.46,2024-07-09
PMT0003022,L000754,"$24,343.12",2025-08-05
PMT0003152,L000790,14086.12,2025-03-10
PMT0003172,L000794,4566.71,2023-12-30
PMT0002871,L000712,6888.7,2025-12-29
PMT0000337,L000085,2292.96,2023-11-02
PMT0003404,L000851,2471.92,2022-06-01
PMT0003346,L000837,13266.57,04/01/2023
PMT0003882,L000965,11382.97,2025-07-06
PMT0000044,L000009,"1,038",2024-09-02
PMT0003333,L000835,26880.23,2024-02-07
PMT0000846,L000213,9598.29,2024-02-23
PMT0000655,L000160,19811.61,12-Dec-2022
PMT0000080,L000020,3208.15,2024-12-20
PMT0002735,L000678,1728.02,2022-10-07
PMT0000826,L000208,1242.56,2024-01-06
PMT0000060,L000014,18608.98,2023-01-16
PMT0002990,L000745,1714.45,2023-01-01
PMT0004119,L001023,5103.87,2024-08-15
PMT0001085,L000273,5495.98,2022-08-09
PMT0003038,L000760,21295.68,2023-11-15
PMT0001439,L000358,7516.24,2023-05-08
PMT0003390,L000849,1283.45,2022-10-16
PMT0001595,L000400,2742.84,2023-11-13
PMT0000723,L000184,"2,190",2024-06-18
PMT0002059,L000512,466.81,2024-10-11
PMT0000869, L000221 ,30710.68,2023-07-17
PMT0001556,L000387,1577.39,21-Jul-2023
PMT0002056,L000512,1259.14,2024-06-21
PMT0000341,L000086,4396.76,2023-11-26
PMT0004839,L001212,-60065.82,2024-11-25
PMT0002165,L000540,42685.11,2025-11-27
PMT0002534,L000632,13033.56,2024-04-09
PMT0002862,L000711,3621.39,2025-10-12
PMT0003991,L000993,19877 CAD,2023-08-14
PMT0001209,L000306,14999.29,2026-01-28
PMT0001480,L000367,7318.8,2024-10-10
PMT0002140,L000532,8190.81,2024-05-06
PMT0003638,L000904,"4,973",2024-02-16
PMT0000726,L000184,1324.76,2024-05-31
PMT0004561,L001139,13974.95,2024-08-12
PMT0000488,L000119,8211.96,16-Jul-2024
PMT0002833,L000703,2060.42,2024-08-19
PMT0002261,L000565,2475.14,2025-07-04
PMT0000149,L000037,4673.03,2023-04-27
PMT0002051,L000510,-12134.69,2023-08-25
PMT0003874,L000963,6253.38,2023-02-30
PMT0002224,L000556,41314.05,2023-10-04
PMT0002632,L000655,10839.5,2023-06-20
PMT0000029,L000006,12433.45,2023-12-08
PMT0001931, L000479 ,15860.47,2023-10-24
PMT0001020,L000255,3070.29,2024-07-11
PMT0001074,L000268,5007.72,2024-07-15
PMT0004635,L001159,3373.19,2023-12-17
PMT0003231,L000807,4510.75,2023-08-13
PMT0000928,L000235,3496.91,2023-01-23
PMT0003049,L000764,11985.53,2025-07-15
PMT0002389,L000598,13153.73,2023-03-13
PMT0002382,L000597,1252.34,2024-02-17
PMT0001874,L000466,7459.95,2024-05-14
PMT0001881,L000468,13444.1,2024-02-10
PMT0000410,L000102,3871.24,2024-04-05
PMT0001716,L000428,12058.17,2024-04-27
PMT0000076,L000018,60275.83,2023-05-22
PMT0000478,L000117,32422.25,2024-04-07
PMT0004055,L001009,6094.69,2024-10-09
PMT0003250,L000812,12872.96,2025-03-24
PMT0003261, L000815 ,6680.7,2025-03-10
PMT0002924,L000728,4395.88,2023-03-16
PMT0004256,L001057,3290.76,2025-02-20
PMT0001702,L000425,-15327.28,2025-05-08
PMT0004091,L001017,3981.65,2022-11-23
PMT0002844,L000706,13960.47,2025-12-28
PMT0004945,L001240,31909.65,2023-06-26
PMT0004553,L001138,17235.16,2023-11-14
PMT0004033,L001004,3221.64,2024-12-19
PMT0004842,L001213,-2228.07,2024-08-21
PMT0001259,L000316,4879.85,2025-08-18
PMT0002792,L000695,12727.49,2024-12-25
PMT0002528,L000631,5592.44,2025-01-02
PMT0003331,L000834,1621.42,2024-12-12
PMT0002298,L000575,23516.12,2024-11-10
PMT0004543,L001136,952.59,2025-02-13
PMT0002405,L000601,15738.73,2025-07-13
PMT0003551,L000884,"3,424",2024-01-03
PMT0002592,L000645,872.04,2026-02-16
PMT0002432,L000608,10696.12,2023-12-23
PMT0001596,L000400,3015.1,2024-11-09
PMT0003007,L000750,1305.98,2023-05-12
PMT0003516,L000876,"10,719",2023-09-01
PMT0002212,L000553,71341.11,2022-11-03
PMT0004640,L001159,1223.84,2024-06-01
PMT0000052,L000011,6892.94,2023-06-06
PMT0003237,L000809,10971.25,2024-03-11
PMT0003376,L000845,8178.05,2022-09-04
PMT0002229,L000557,7320.22,2025-03-06
PMT0000328,L000081,91009.83,2024-06-20
PMT0004081,L001014,8247.11,2023-10-21
PMT0000025,L000006,4468.27,2024-01-14
PMT0004906,L001230,2752 CAD,2023-07-06
PMT0004458,L001116,2234.32,2024-12-16
PMT0003600,L000896,5934.9,2023-09-12
PMT0002497,L000624,10032.52,2024-11-09
PMT0002900,L000722,23069.17,2024-11-22
PMT0002358,L000592,1236.89,2024-03-26
PMT0002525,L000630,8371.78,2024-05-01
PMT0000247,L000060,"8,342",2023-05-26
PMT0003456,L000862,3036 CAD,2022-05-13
PMT0003178,L000795,1666.07,2022-11-01
PMT0000737,L000187,2603.7,2024-01-03
PMT0003751,L000933,-1965.25,2024-07-25
PMT0002791,L000695,11292.99,2025-05-24
PMT0003321,L000831,46865.99,2023-07-17
PMT0002013,L000502,44556.43,2023-12-25
PMT0000385,L000097,41507.44,2023-12-31
PMT0003641,L000905,-13122.01,2025-08-23
PMT0002571,L000641,24794.56,2023-11-22
PMT0004890,L001224,4577.53,2024-04-07
PMT0003595,L000894,3244.53,2024-05-23
PMT0004567,L001142,37177.91,2024-08-17
PMT0000777, L000194 ,15743.85,2023-12-25
PMT0003374,L000845,6330.2,2024-02-13
PMT0000599,L000144,829.66,2023-12-15
PMT0000916,L000232,5608.41,2025-03-22
PMT0001376,L000342,6080.76,2024-04-11
PMT0000243,L000059,6602.02,2022-11-07
PMT0003577,L000890,3107.98,2023-08-28
PMT0004497,L001125,5512.67,2023-02-11
PMT0000756,L000190,4104.32,2023-12-13
PMT0002253,L000563,2058.09,2025-05-11
PMT0004775,L001196,6264.53,2023-06-09
PMT0001984,L000492,9714.61,2022-10-24
PMT0001677,L000420,"$3,565.92",2023-05-27
PMT0001254,L000315,,2024-07-22
PMT0001945, L000484 ,5077.34,2023-03-15
PMT0000793,L000197,5411.11,2025-06-26
PMT0000456,L000113,4266.08,2023-08-25
PMT0001118,L000285,"$6,170.23",2022-04-11
PMT0003905,L000971,33800.41,2023-09-18
PMT0003719,L000925,1216.1,10-Oct-2022
PMT0003204,L000802,10814.74,2024-01-06
PMT0002488,L000622,4014.01,2024-11-10
PMT0000933,L000235,9872.84,2023-01-18
PMT0002586,L000644,2783.19,2023-02-28
PMT0004277, L001065 ,2886.64,2024-07-23
PMT0004310,L001073,4228.36,2024-12-08
PMT0003668,L000911,7670.32,2023-12-06
PMT0001425, L000354 ,21326.75,2022-12-03
PMT0001682,L000421,30621.64,2023-12-10
PMT0002984,L000743,2753.99,2023-10-23
PMT0003193,L000799,3653 CAD,2024-02-11
PMT0003631,L000903,28739.3,2022-11-25
PMT0000016,L000004,4681.72,2023-09-14
PMT0004681,L001172,11949.06,2023-01-20
PMT0004908,L001230,1613.57,2023-03-19
PMT0002895,L000720,56299.71,2025-01-29
PMT0001030,L000258,16130.05,2025-09-12
PMT0001921,L000477,5085.46,2023-06-05
PMT0003337,L000836,27892.05,2025-06-25
PMT0000104,L000026,20761.32,2025-08-08
PMT0000521, L000126 ,18311.85,2024-06-04
PMT0004076,L001013,12487.95,2023-03-01
PMT0004615,L001154,50675.94,2023-07-18
PMT0004776,L001197,10221.86,2023-11-12
PMT0004102,L001019,1469.55,2024-05-24
PMT0001360,L000338,14700 CAD,2025-05-30
PMT0001913,L000476,8679.18,2024-08-09
PMT0002941,L000732,6230.26,2024-05-17
PMT0003642,L000905,16588.15,2024-07-16
PMT0002883,L000715,120257.96,2025-03-14
PMT0004025,L001003,7819.91,2024-03-30
PMT0001993,L000494,7911.45,12/07/2025
PMT0003315,L000828,21854.49,2023-10-10
PMT0001769,L000444,"$12,761.53",2023-05-29
PMT0003417,L000853,10854.2,2023-01-20
PMT0004351,L001083,9386.97,2024-01-02
PMT0000108,L000027,1073.63,2024-11-03
PMT0000425,L000105,18509.62,2024-04-01
PMT0003847,L000956,10263.89,2025-05-11
PMT0001056,L000263,23851.19,2025-03-25
PMT0004507,L001129,3588.53,2024-12-17
PMT0003107,L000779,12220.94,2023-07-31
PMT0002639,L000657,15803.28,2024-12-20
PMT0004403,L001095,5107.0,2025-09-03
PMT0003609,L000898,2817.72,2022-08-27
PMT0001174,L000298,1395.34,2023-03-28
PMT0001408,L000349,11922.92,2025-07-11
PMT0003466, L000864 ,8080.21,2024-10-06
PMT0004200,L001045,1090.65,2025-10-19
PMT0001800,L000450,22134.97,2025-02-26
PMT0001621,L000407,14873.32,2024-06-07
PMT0000280,L000067,7689 CAD,2025-05-22
PMT0001686,L000422,"$4,104.86",2023-11-06
PMT0004068,L001012,6235.13,2024-12-04
PMT0003464,L000864,9145 CAD,2024-11-04
PMT0002315,L000581,7418.53,2024-01-10
PMT0003914,L000975,13662.3,2022-12-26
PMT0004109,L001020,5790.29,2023-10-05
PMT0004752, L001193 ,22906.8,2025-11-07
PMT0001340,L000334,24513.11,2024-03-28
PMT0003870,L000961,36969.15,2026-02-28
PMT0003844,L000955,8664.69,2023-11-28
PMT0004744,L001189,8443.06,2025-03-17
PMT0003269,L000816,12811.85,2025-05-05
PMT0003860,L000959,9006.82,2025-08-20
PMT0000947,L000238,3734.84,2024-11-14
PMT0004787,L001199,2219 CAD,2023-03-06
PMT0000503,L000123,5505.92,2025-11-26
PMT0001851,L000462,7587.06,2022-02-28
PMT0002197,L000550,4232.22,2024-02-12
PMT0000995,L000249,8270.55,2025-02-17
PMT0003785,L000939,8372.41,2023-08-02
PMT0003076, L000773 ,"$9,037.09",2023-09-17
PMT0004264,L001061,7614.35,2023-09-27
PMT0001785,L000446,8963.1,2025-06-30
PMT0003693,L000919,1633.45,2024-11-06
PMT0004793,L001200,1521.22,2024-11-17
PMT0000158,L000039,4343.31,2023-10-18
PMT0001553,L000386,"$6,936.33",2022-08-13
PMT0002997,L000746,5160.4,2024-06-05
PMT0004289, L001068 ,28531.18,2024-04-05
PMT0004070,L001012,5416.28,2025-08-02
PMT0000750,L000189,10309.02,2024-05-01
PMT0003961, L000987 ,8651.54,2024-10-20
PMT0002141,L000532,6960.32,2024-06-01
PMT0004005,L000997,1582.44,2025-05-20
PMT0003149,L000790,16238.39,2025-04-20
PMT0001717,L000429,144226.86,2025-11-01
PMT0004373,L001089,"22,299",2022-10-12
PMT0003820,L000949,4478.07,2024-06-27
PMT0004679,L001171,35944.45,08/23/2023
PMT0002958,L000736,1915.0,2024-09-18
PMT0000480,L000117,34208.39,2023-05-18
PMT0003282,L000820,8889.93,2025-01-31
PMT0001706,L000427,7460.61,2024-10-23
PMT0001678,L000421,22172.77,2023-03-05
PMT0002518,L000629,2398.23,2023-08-26
PMT0002926,L000728,5246.31,2024-05-12
PMT0001617,L000405,10544.34,2022-09-22
PMT0004637,L001159,2854.44,2024-03-24
PMT0001007,L000253,16088.56,2024-06-07
PMT0004900,L001229,7934.32,2024-07-26
PMT0004576,L001145,"10,151",2023-09-24
